 1.500000e-09	 8.461830e-02	 2.498280e+00	
 1.500500e-09	 8.451029e-02	 2.498283e+00	
 1.501000e-09	 8.439255e-02	 2.498286e+00	
 1.501500e-09	 8.427498e-02	 2.498288e+00	
 1.502000e-09	 8.415757e-02	 2.498291e+00	
 1.502500e-09	 8.404033e-02	 2.498293e+00	
 1.503000e-09	 8.392324e-02	 2.498296e+00	
 1.503500e-09	 8.380633e-02	 2.498299e+00	
 1.504000e-09	 8.368957e-02	 2.498301e+00	
 1.504500e-09	 8.357298e-02	 2.498304e+00	
 1.505000e-09	 8.345655e-02	 2.498306e+00	
 1.505500e-09	 8.334028e-02	 2.498309e+00	
 1.506000e-09	 8.322417e-02	 2.498311e+00	
 1.506500e-09	 8.310822e-02	 2.498314e+00	
 1.507000e-09	 8.299244e-02	 2.498316e+00	
 1.507500e-09	 8.287682e-02	 2.498319e+00	
 1.508000e-09	 8.276135e-02	 2.498321e+00	
 1.508500e-09	 8.264605e-02	 2.498324e+00	
 1.509000e-09	 8.253091e-02	 2.498326e+00	
 1.509500e-09	 8.241593e-02	 2.498329e+00	
 1.510000e-09	 8.230111e-02	 2.498331e+00	
 1.510500e-09	 8.218645e-02	 2.498334e+00	
 1.511000e-09	 8.207195e-02	 2.498336e+00	
 1.511500e-09	 8.195761e-02	 2.498339e+00	
 1.512000e-09	 8.184343e-02	 2.498341e+00	
 1.512500e-09	 8.172940e-02	 2.498344e+00	
 1.513000e-09	 8.161554e-02	 2.498346e+00	
 1.513500e-09	 8.150183e-02	 2.498349e+00	
 1.514000e-09	 8.138829e-02	 2.498351e+00	
 1.514500e-09	 8.127490e-02	 2.498354e+00	
 1.515000e-09	 8.116166e-02	 2.498356e+00	
 1.515500e-09	 8.104859e-02	 2.498359e+00	
 1.516000e-09	 8.093567e-02	 2.498361e+00	
 1.516500e-09	 8.082291e-02	 2.498363e+00	
 1.517000e-09	 8.071031e-02	 2.498366e+00	
 1.517500e-09	 8.059787e-02	 2.498368e+00	
 1.518000e-09	 8.048558e-02	 2.498371e+00	
 1.518500e-09	 8.037344e-02	 2.498373e+00	
 1.519000e-09	 8.026147e-02	 2.498376e+00	
 1.519500e-09	 8.014965e-02	 2.498378e+00	
 1.520000e-09	 8.003798e-02	 2.498380e+00	
 1.520500e-09	 7.992647e-02	 2.498383e+00	
 1.521000e-09	 7.981512e-02	 2.498385e+00	
 1.521500e-09	 7.970392e-02	 2.498388e+00	
 1.522000e-09	 7.959287e-02	 2.498390e+00	
 1.522500e-09	 7.948198e-02	 2.498392e+00	
 1.523000e-09	 7.937125e-02	 2.498395e+00	
 1.523500e-09	 7.926067e-02	 2.498397e+00	
 1.524000e-09	 7.915024e-02	 2.498400e+00	
 1.524500e-09	 7.903997e-02	 2.498402e+00	
 1.525000e-09	 7.892985e-02	 2.498404e+00	
 1.525500e-09	 7.881988e-02	 2.498407e+00	
 1.526000e-09	 7.871007e-02	 2.498409e+00	
 1.526500e-09	 7.860040e-02	 2.498411e+00	
 1.527000e-09	 7.849090e-02	 2.498414e+00	
 1.527500e-09	 7.838154e-02	 2.498416e+00	
 1.528000e-09	 7.827234e-02	 2.498419e+00	
 1.528500e-09	 7.816329e-02	 2.498421e+00	
 1.529000e-09	 7.805439e-02	 2.498423e+00	
 1.529500e-09	 7.794564e-02	 2.498426e+00	
 1.530000e-09	 7.783704e-02	 2.498428e+00	
 1.530500e-09	 7.772860e-02	 2.498430e+00	
 1.531000e-09	 7.762030e-02	 2.498433e+00	
 1.531500e-09	 7.751216e-02	 2.498435e+00	
 1.532000e-09	 7.740417e-02	 2.498437e+00	
 1.532500e-09	 7.729633e-02	 2.498440e+00	
 1.533000e-09	 7.718863e-02	 2.498442e+00	
 1.533500e-09	 7.708109e-02	 2.498444e+00	
 1.534000e-09	 7.697370e-02	 2.498446e+00	
 1.534500e-09	 7.686646e-02	 2.498449e+00	
 1.535000e-09	 7.675936e-02	 2.498451e+00	
 1.535500e-09	 7.665242e-02	 2.498453e+00	
 1.536000e-09	 7.654562e-02	 2.498456e+00	
 1.536500e-09	 7.643898e-02	 2.498458e+00	
 1.537000e-09	 7.633248e-02	 2.498460e+00	
 1.537500e-09	 7.622613e-02	 2.498462e+00	
 1.538000e-09	 7.611993e-02	 2.498465e+00	
 1.538500e-09	 7.601387e-02	 2.498467e+00	
 1.539000e-09	 7.590797e-02	 2.498469e+00	
 1.539500e-09	 7.580221e-02	 2.498472e+00	
 1.540000e-09	 7.569660e-02	 2.498474e+00	
 1.540500e-09	 7.559113e-02	 2.498476e+00	
 1.541000e-09	 7.548581e-02	 2.498478e+00	
 1.541500e-09	 7.538064e-02	 2.498481e+00	
 1.542000e-09	 7.527562e-02	 2.498483e+00	
 1.542500e-09	 7.517074e-02	 2.498485e+00	
 1.543000e-09	 7.506601e-02	 2.498487e+00	
 1.543500e-09	 7.496142e-02	 2.498490e+00	
 1.544000e-09	 7.485698e-02	 2.498492e+00	
 1.544500e-09	 7.475269e-02	 2.498494e+00	
 1.545000e-09	 7.464854e-02	 2.498496e+00	
 1.545500e-09	 7.454453e-02	 2.498498e+00	
 1.546000e-09	 7.444067e-02	 2.498501e+00	
 1.546500e-09	 7.433696e-02	 2.498503e+00	
 1.547000e-09	 7.423339e-02	 2.498505e+00	
 1.547500e-09	 7.412996e-02	 2.498507e+00	
 1.548000e-09	 7.402668e-02	 2.498510e+00	
 1.548500e-09	 7.392354e-02	 2.498512e+00	
 1.549000e-09	 7.382054e-02	 2.498514e+00	
 1.549500e-09	 7.371769e-02	 2.498516e+00	
 1.550000e-09	 7.361498e-02	 2.498518e+00	
 1.550500e-09	 7.351242e-02	 2.498520e+00	
 1.551000e-09	 7.341000e-02	 2.498523e+00	
 1.551500e-09	 7.330772e-02	 2.498525e+00	
 1.552000e-09	 7.320558e-02	 2.498527e+00	
 1.552500e-09	 7.310358e-02	 2.498529e+00	
 1.553000e-09	 7.300173e-02	 2.498531e+00	
 1.553500e-09	 7.290002e-02	 2.498534e+00	
 1.554000e-09	 7.279845e-02	 2.498536e+00	
 1.554500e-09	 7.269702e-02	 2.498538e+00	
 1.555000e-09	 7.259573e-02	 2.498540e+00	
 1.555500e-09	 7.249459e-02	 2.498542e+00	
 1.556000e-09	 7.239358e-02	 2.498544e+00	
 1.556500e-09	 7.229272e-02	 2.498546e+00	
 1.557000e-09	 7.219200e-02	 2.498549e+00	
 1.557500e-09	 7.209141e-02	 2.498551e+00	
 1.558000e-09	 7.199097e-02	 2.498553e+00	
 1.558500e-09	 7.189067e-02	 2.498555e+00	
 1.559000e-09	 7.179050e-02	 2.498557e+00	
 1.559500e-09	 7.169048e-02	 2.498559e+00	
 1.560000e-09	 7.159059e-02	 2.498561e+00	
 1.560500e-09	 7.149085e-02	 2.498563e+00	
 1.561000e-09	 7.139124e-02	 2.498566e+00	
 1.561500e-09	 7.129177e-02	 2.498568e+00	
 1.562000e-09	 7.119244e-02	 2.498570e+00	
 1.562500e-09	 7.109325e-02	 2.498572e+00	
 1.563000e-09	 7.099420e-02	 2.498574e+00	
 1.563500e-09	 7.089528e-02	 2.498576e+00	
 1.564000e-09	 7.079650e-02	 2.498578e+00	
 1.564500e-09	 7.069787e-02	 2.498580e+00	
 1.565000e-09	 7.059936e-02	 2.498582e+00	
 1.565500e-09	 7.050100e-02	 2.498584e+00	
 1.566000e-09	 7.040277e-02	 2.498587e+00	
 1.566500e-09	 7.030468e-02	 2.498589e+00	
 1.567000e-09	 7.020672e-02	 2.498591e+00	
 1.567500e-09	 7.010891e-02	 2.498593e+00	
 1.568000e-09	 7.001122e-02	 2.498595e+00	
 1.568500e-09	 6.991368e-02	 2.498597e+00	
 1.569000e-09	 6.981627e-02	 2.498599e+00	
 1.569500e-09	 6.971899e-02	 2.498601e+00	
 1.570000e-09	 6.962185e-02	 2.498603e+00	
 1.570500e-09	 6.952485e-02	 2.498605e+00	
 1.571000e-09	 6.942798e-02	 2.498607e+00	
 1.571500e-09	 6.933125e-02	 2.498609e+00	
 1.572000e-09	 6.923465e-02	 2.498611e+00	
 1.572500e-09	 6.913819e-02	 2.498613e+00	
 1.573000e-09	 6.904186e-02	 2.498615e+00	
 1.573500e-09	 6.894566e-02	 2.498617e+00	
 1.574000e-09	 6.884960e-02	 2.498619e+00	
 1.574500e-09	 6.875367e-02	 2.498621e+00	
 1.575000e-09	 6.865788e-02	 2.498623e+00	
 1.575500e-09	 6.856222e-02	 2.498625e+00	
 1.576000e-09	 6.846669e-02	 2.498627e+00	
 1.576500e-09	 6.837129e-02	 2.498629e+00	
 1.577000e-09	 6.827603e-02	 2.498631e+00	
 1.577500e-09	 6.818090e-02	 2.498633e+00	
 1.578000e-09	 6.808591e-02	 2.498635e+00	
 1.578500e-09	 6.799104e-02	 2.498637e+00	
 1.579000e-09	 6.789631e-02	 2.498639e+00	
 1.579500e-09	 6.780171e-02	 2.498641e+00	
 1.580000e-09	 6.770724e-02	 2.498643e+00	
 1.580500e-09	 6.761291e-02	 2.498645e+00	
 1.581000e-09	 6.751870e-02	 2.498647e+00	
 1.581500e-09	 6.742463e-02	 2.498649e+00	
 1.582000e-09	 6.733068e-02	 2.498651e+00	
 1.582500e-09	 6.723687e-02	 2.498653e+00	
 1.583000e-09	 6.714319e-02	 2.498655e+00	
 1.583500e-09	 6.704964e-02	 2.498657e+00	
 1.584000e-09	 6.695622e-02	 2.498659e+00	
 1.584500e-09	 6.686293e-02	 2.498661e+00	
 1.585000e-09	 6.676977e-02	 2.498663e+00	
 1.585500e-09	 6.667674e-02	 2.498665e+00	
 1.586000e-09	 6.658384e-02	 2.498667e+00	
 1.586500e-09	 6.649107e-02	 2.498669e+00	
 1.587000e-09	 6.639842e-02	 2.498671e+00	
 1.587500e-09	 6.630591e-02	 2.498673e+00	
 1.588000e-09	 6.621353e-02	 2.498675e+00	
 1.588500e-09	 6.612127e-02	 2.498677e+00	
 1.589000e-09	 6.602914e-02	 2.498679e+00	
 1.589500e-09	 6.593714e-02	 2.498681e+00	
 1.590000e-09	 6.584527e-02	 2.498683e+00	
 1.590500e-09	 6.575353e-02	 2.498684e+00	
 1.591000e-09	 6.566192e-02	 2.498686e+00	
 1.591500e-09	 6.557043e-02	 2.498688e+00	
 1.592000e-09	 6.547907e-02	 2.498690e+00	
 1.592500e-09	 6.538784e-02	 2.498692e+00	
 1.593000e-09	 6.529673e-02	 2.498694e+00	
 1.593500e-09	 6.520575e-02	 2.498696e+00	
 1.594000e-09	 6.511490e-02	 2.498698e+00	
 1.594500e-09	 6.502417e-02	 2.498700e+00	
 1.595000e-09	 6.493358e-02	 2.498702e+00	
 1.595500e-09	 6.484310e-02	 2.498704e+00	
 1.596000e-09	 6.475276e-02	 2.498705e+00	
 1.596500e-09	 6.466254e-02	 2.498707e+00	
 1.597000e-09	 6.457244e-02	 2.498709e+00	
 1.597500e-09	 6.448247e-02	 2.498711e+00	
 1.598000e-09	 6.439263e-02	 2.498713e+00	
 1.598500e-09	 6.430291e-02	 2.498715e+00	
 1.599000e-09	 6.421331e-02	 2.498717e+00	
 1.599500e-09	 6.412384e-02	 2.498719e+00	
 1.600000e-09	 6.403450e-02	 2.498720e+00	
 1.600500e-09	 6.394528e-02	 2.498722e+00	
 1.601000e-09	 6.385618e-02	 2.498724e+00	
 1.601500e-09	 6.376721e-02	 2.498726e+00	
 1.602000e-09	 6.367837e-02	 2.498728e+00	
 1.602500e-09	 6.358964e-02	 2.498730e+00	
 1.603000e-09	 6.350104e-02	 2.498732e+00	
